,date,country,confirmed
11110,2020-02-16,中国,0
11111,2020-02-16,中国,7
11112,2020-02-16,中国,1
11113,2020-02-16,中国,124
11114,2020-02-16,中国,6
11115,2020-02-16,中国,0
11116,2020-02-16,中国,6
11117,2020-02-16,中国,15
11118,2020-02-16,中国,4
11119,2020-02-16,中国,6
11120,2020-02-16,中国,12
11121,2020-02-16,中国,2
11122,2020-02-16,中国,4
11123,2020-02-16,中国,4
11124,2020-02-16,中国,1
11125,2020-02-16,中国,6
11126,2020-02-16,中国,2
11127,2020-02-16,中国,49
11128,2020-02-16,中国,3
11129,2020-02-16,中国,4
11130,2020-02-16,中国,0
11131,2020-02-16,中国,0
11132,2020-02-16,中国,301
11133,2020-02-16,中国,28
11134,2020-02-16,中国,51
11135,2020-02-16,中国,10
11136,2020-02-16,中国,31
11137,2020-02-16,中国,22
11138,2020-02-16,中国,32
11139,2020-02-16,中国,34
11140,2020-02-16,中国,7
11141,2020-02-16,中国,47
11142,2020-02-16,中国,30
11143,2020-02-16,中国,8
11144,2020-02-16,中国,129
11145,2020-02-16,中国,19
11146,2020-02-16,中国,12
11147,2020-02-16,中国,4
11148,2020-02-16,中国,8
11149,2020-02-16,中国,9
11150,2020-02-16,中国,7
11151,2020-02-16,中国,35
11152,2020-02-16,中国,19
11153,2020-02-16,中国,7
11154,2020-02-16,中国,2
11155,2020-02-16,中国,6
11156,2020-02-16,中国,72
11157,2020-02-16,中国,7
11158,2020-02-16,中国,11
11159,2020-02-16,中国,2
11160,2020-02-16,中国,9
11161,2020-02-16,中国,6
11162,2020-02-16,中国,11
11163,2020-02-16,中国,6
11164,2020-02-16,中国,8
11165,2020-02-16,中国,3
11166,2020-02-16,中国,1
11167,2020-02-16,中国,6
11168,2020-02-16,中国,0
11169,2020-02-16,中国,121
11170,2020-02-16,中国,28
11171,2020-02-16,中国,19
11172,2020-02-16,中国,4
11173,2020-02-16,中国,3
11174,2020-02-16,中国,7
11175,2020-02-16,中国,12
11176,2020-02-16,中国,1
11177,2020-02-16,中国,8
11178,2020-02-16,中国,3
11179,2020-02-16,中国,11
11180,2020-02-16,中国,7
11181,2020-02-16,中国,6
11182,2020-02-16,中国,12
11183,2020-02-16,中国,89
11184,2020-02-16,中国,45
11185,2020-02-16,中国,5
11186,2020-02-16,中国,14
11187,2020-02-16,中国,6
11188,2020-02-16,中国,7
11189,2020-02-16,中国,3
11190,2020-02-16,中国,1
11191,2020-02-16,中国,0
11192,2020-02-16,中国,2
11193,2020-02-16,中国,1
11194,2020-02-16,中国,5
11195,2020-02-16,中国,457
11196,2020-02-16,中国,0
11197,2020-02-16,中国,182
11198,2020-02-16,中国,38
11199,2020-02-16,中国,46
11200,2020-02-16,中国,5
11201,2020-02-16,中国,49
11202,2020-02-16,中国,19
11203,2020-02-16,中国,1
11204,2020-02-16,中国,15
11205,2020-02-16,中国,16
11206,2020-02-16,中国,12
11207,2020-02-16,中国,14
11208,2020-02-16,中国,46
11209,2020-02-16,中国,2
11210,2020-02-16,中国,331
11211,2020-02-16,中国,109
11212,2020-02-16,中国,0
11213,2020-02-16,中国,6
11214,2020-02-16,中国,18
11215,2020-02-16,中国,13
11216,2020-02-16,中国,16
11217,2020-02-16,中国,11
11218,2020-02-16,中国,7
11219,2020-02-16,中国,9
11220,2020-02-16,中国,18
11221,2020-02-16,中国,21
11222,2020-02-16,中国,9
11223,2020-02-16,中国,57
11224,2020-02-16,中国,3
11225,2020-02-16,中国,14
11226,2020-02-16,中国,5
11227,2020-02-16,中国,9
11228,2020-02-16,中国,3
11229,2020-02-16,中国,626
11230,2020-02-16,中国,92
11231,2020-02-16,中国,53
11232,2020-02-16,中国,78
11233,2020-02-16,中国,46
11234,2020-02-16,中国,86
11235,2020-02-16,中国,40
11236,2020-02-16,中国,48
11237,2020-02-16,中国,63
11238,2020-02-16,中国,27
11239,2020-02-16,中国,22
11240,2020-02-16,中国,12
11241,2020-02-16,中国,37
11242,2020-02-16,中国,13
11243,2020-02-16,中国,1171
11244,2020-02-16,中国,0
11245,2020-02-16,中国,166
11246,2020-02-16,中国,155
11247,2020-02-16,中国,502
11248,2020-02-16,中国,43
11249,2020-02-16,中国,10
11250,2020-02-16,中国,42
11251,2020-02-16,中国,55
11252,2020-02-16,中国,21
11253,2020-02-16,中国,10
11254,2020-02-16,中国,146
11255,2020-02-16,中国,17
11256,2020-02-16,中国,973
11257,2020-02-16,中国,0
11258,2020-02-16,中国,169
11259,2020-02-16,中国,31
11260,2020-02-16,中国,157
11261,2020-02-16,中国,24
11262,2020-02-16,中国,36
11263,2020-02-16,中国,26
11264,2020-02-16,中国,28
11265,2020-02-16,中国,82
11266,2020-02-16,中国,9
11267,2020-02-16,中国,13
11268,2020-02-16,中国,152
11269,2020-02-16,中国,39
11270,2020-02-16,中国,65
11271,2020-02-16,中国,108
11272,2020-02-16,中国,17
11273,2020-02-16,中国,6
11274,2020-02-16,中国,290
11275,2020-02-16,中国,0
11276,2020-02-16,中国,68
11277,2020-02-16,中国,34
11278,2020-02-16,中国,55
11279,2020-02-16,中国,13
11280,2020-02-16,中国,46
11281,2020-02-16,中国,20
11282,2020-02-16,中国,20
11283,2020-02-16,中国,6
11284,2020-02-16,中国,25
11285,2020-02-16,中国,930
11286,2020-02-16,中国,1
11287,2020-02-16,中国,227
11288,2020-02-16,中国,5
11289,2020-02-16,中国,32
11290,2020-02-16,中国,117
11291,2020-02-16,中国,129
11292,2020-02-16,中国,18
11293,2020-02-16,中国,76
11294,2020-02-16,中国,21
11295,2020-02-16,中国,104
11296,2020-02-16,中国,72
11297,2020-02-16,中国,123
11298,2020-02-16,中国,541
11299,2020-02-16,中国,47
11300,2020-02-16,中国,57
11301,2020-02-16,中国,29
11302,2020-02-16,中国,24
11303,2020-02-16,中国,0
11304,2020-02-16,中国,46
11305,2020-02-16,中国,43
11306,2020-02-16,中国,51
11307,2020-02-16,中国,32
11308,2020-02-16,中国,38
11309,2020-02-16,中国,16
11310,2020-02-16,中国,47
11311,2020-02-16,中国,37
11312,2020-02-16,中国,38
11313,2020-02-16,中国,14
11314,2020-02-16,中国,18
11315,2020-02-16,中国,1246
11316,2020-02-16,中国,0
11317,2020-02-16,中国,148
11318,2020-02-16,中国,26
11319,2020-02-16,中国,31
11320,2020-02-16,中国,58
11321,2020-02-16,中国,51
11322,2020-02-16,中国,19
11323,2020-02-16,中国,56
11324,2020-02-16,中国,30
11325,2020-02-16,中国,17
11326,2020-02-16,中国,38
11327,2020-02-16,中国,34
11328,2020-02-16,中国,7
11329,2020-02-16,中国,151
11330,2020-02-16,中国,91
11331,2020-02-16,中国,261
11332,2020-02-16,中国,71
11333,2020-02-16,中国,138
11334,2020-02-16,中国,4
11335,2020-02-16,中国,58182
11336,2020-02-16,中国,0
11337,2020-02-16,中国,39462
11338,2020-02-16,中国,988
11339,2020-02-16,中国,602
11340,2020-02-16,中国,901
11341,2020-02-16,中国,1144
11342,2020-02-16,中国,1230
11343,2020-02-16,中国,909
11344,2020-02-16,中国,3201
11345,2020-02-16,中国,1490
11346,2020-02-16,中国,2823
11347,2020-02-16,中国,852
11348,2020-02-16,中国,1254
11349,2020-02-16,中国,247
11350,2020-02-16,中国,523
11351,2020-02-16,中国,166
11352,2020-02-16,中国,447
11353,2020-02-16,中国,10
11354,2020-02-16,中国,1006
11355,2020-02-16,中国,241
11356,2020-02-16,中国,78
11357,2020-02-16,中国,35
11358,2020-02-16,中国,47
11359,2020-02-16,中国,101
11360,2020-02-16,中国,154
11361,2020-02-16,中国,79
11362,2020-02-16,中国,5
11363,2020-02-16,中国,59
11364,2020-02-16,中国,39
11365,2020-02-16,中国,43
11366,2020-02-16,中国,40
11367,2020-02-16,中国,75
11368,2020-02-16,中国,8
11369,2020-02-16,中国,1322
11370,2020-02-16,中国,0
11371,2020-02-16,中国,338
11372,2020-02-16,中国,10
11373,2020-02-16,中国,414
11374,2020-02-16,中国,96
11375,2020-02-16,中国,25
11376,2020-02-16,中国,84
11377,2020-02-16,中国,23
11378,2020-02-16,中国,22
11379,2020-02-16,中国,13
11380,2020-02-16,中国,17
11381,2020-02-16,中国,58
11382,2020-02-16,中国,16
11383,2020-02-16,中国,5
11384,2020-02-16,中国,3
11385,2020-02-16,中国,13
11386,2020-02-16,中国,12
11387,2020-02-16,中国,89
11388,2020-02-16,中国,65
11389,2020-02-16,中国,5
11390,2020-02-16,中国,8
11391,2020-02-16,中国,0
11392,2020-02-16,中国,238
11393,2020-02-16,中国,0
11394,2020-02-16,中国,50
11395,2020-02-16,中国,24
11396,2020-02-16,中国,31
11397,2020-02-16,中国,5
11398,2020-02-16,中国,43
11399,2020-02-16,中国,18
11400,2020-02-16,中国,8
11401,2020-02-16,中国,8
11402,2020-02-16,中国,10
11403,2020-02-16,中国,3
11404,2020-02-16,中国,4
11405,2020-02-16,中国,22
11406,2020-02-16,中国,11
11407,2020-02-16,中国,0
11408,2020-02-16,中国,162
11409,2020-02-16,中国,0
11410,2020-02-16,中国,33
11411,2020-02-16,中国,54
11412,2020-02-16,中国,0
11413,2020-02-16,中国,15
11414,2020-02-16,中国,0
11415,2020-02-16,中国,6
11416,2020-02-16,中国,3
11417,2020-02-16,中国,13
11418,2020-02-16,中国,3
11419,2020-02-16,中国,3
11420,2020-02-16,中国,0
11421,2020-02-16,中国,9
11422,2020-02-16,中国,6
11423,2020-02-16,中国,0
11424,2020-02-16,中国,7
11425,2020-02-16,中国,2
11426,2020-02-16,中国,4
11427,2020-02-16,中国,3
11428,2020-02-16,中国,1
11429,2020-02-16,中国,551
11430,2020-02-16,中国,1
11431,2020-02-16,中国,17
11432,2020-02-16,中国,0
11433,2020-02-16,中国,4
11434,2020-02-16,中国,106
11435,2020-02-16,中国,3
11436,2020-02-16,中国,20
11437,2020-02-16,中国,7
11438,2020-02-16,中国,27
11439,2020-02-16,中国,8
11440,2020-02-16,中国,20
11441,2020-02-16,中国,15
11442,2020-02-16,中国,0
11443,2020-02-16,中国,23
11444,2020-02-16,中国,14
11445,2020-02-16,中国,15
11446,2020-02-16,中国,6
11447,2020-02-16,中国,2
11448,2020-02-16,中国,20
11449,2020-02-16,中国,4
11450,2020-02-16,中国,23
11451,2020-02-16,中国,5
11452,2020-02-16,中国,0
11453,2020-02-16,中国,9
11454,2020-02-16,中国,9
11455,2020-02-16,中国,18
11456,2020-02-16,中国,9
11457,2020-02-16,中国,20
11458,2020-02-16,中国,4
11459,2020-02-16,中国,1
11460,2020-02-16,中国,2
11461,2020-02-16,中国,10
11462,2020-02-16,中国,20
11463,2020-02-16,中国,20
11464,2020-02-16,中国,24
11465,2020-02-16,中国,20
11466,2020-02-16,中国,10
11467,2020-02-16,中国,13
11468,2020-02-16,中国,14
11469,2020-02-16,中国,1
11470,2020-02-16,中国,1
11471,2020-02-16,中国,2
11472,2020-02-16,中国,495
11473,2020-02-16,中国,0
11474,2020-02-16,中国,140
11475,2020-02-16,中国,9
11476,2020-02-16,中国,13
11477,2020-02-16,中国,19
11478,2020-02-16,中国,17
11479,2020-02-16,中国,22
11480,2020-02-16,中国,6
11481,2020-02-16,中国,12
11482,2020-02-16,中国,22
11483,2020-02-16,中国,3
11484,2020-02-16,中国,35
11485,2020-02-16,中国,8
11486,2020-02-16,中国,11
11487,2020-02-16,中国,30
11488,2020-02-16,中国,36
11489,2020-02-16,中国,7
11490,2020-02-16,中国,24
11491,2020-02-16,中国,3
11492,2020-02-16,中国,1
11493,2020-02-16,中国,50
11494,2020-02-16,中国,13
11495,2020-02-16,中国,146
11496,2020-02-16,中国,0
11497,2020-02-16,中国,34
11498,2020-02-16,中国,10
11499,2020-02-16,中国,32
11500,2020-02-16,中国,4
11501,2020-02-16,中国,23
11502,2020-02-16,中国,10
11503,2020-02-16,中国,4
11504,2020-02-16,中国,10
11505,2020-02-16,中国,17
11506,2020-02-16,中国,171
11507,2020-02-16,中国,0
11508,2020-02-16,中国,51
11509,2020-02-16,中国,13
11510,2020-02-16,中国,14
11511,2020-02-16,中国,9
11512,2020-02-16,中国,25
11513,2020-02-16,中国,7
11514,2020-02-16,中国,4
11515,2020-02-16,中国,1
11516,2020-02-16,中国,4
11517,2020-02-16,中国,8
11518,2020-02-16,中国,2
11519,2020-02-16,中国,15
11520,2020-02-16,中国,13
11521,2020-02-16,中国,5
11522,2020-02-16,中国,0
11523,2020-02-16,中国,0
11524,2020-02-16,中国,1
11525,2020-02-16,中国,1
11526,2020-02-16,中国,0
11527,2020-02-16,中国,0
11528,2020-02-16,中国,0
11529,2020-02-16,中国,0
11530,2020-02-16,中国,0
11531,2020-02-16,中国,0
11532,2020-02-16,中国,236
11533,2020-02-16,中国,0
11534,2020-02-16,中国,1
11535,2020-02-16,中国,114
11536,2020-02-16,中国,8
11537,2020-02-16,中国,13
11538,2020-02-16,中国,17
11539,2020-02-16,中国,15
11540,2020-02-16,中国,1
11541,2020-02-16,中国,8
11542,2020-02-16,中国,25
11543,2020-02-16,中国,3
11544,2020-02-16,中国,24
11545,2020-02-16,中国,7
11546,2020-02-16,中国,90
11547,2020-02-16,中国,0
11548,2020-02-16,中国,35
11549,2020-02-16,中国,0
11550,2020-02-16,中国,1
11551,2020-02-16,中国,4
11552,2020-02-16,中国,12
11553,2020-02-16,中国,0
11554,2020-02-16,中国,2
11555,2020-02-16,中国,9
11556,2020-02-16,中国,0
11557,2020-02-16,中国,3
11558,2020-02-16,中国,9
11559,2020-02-16,中国,4
11560,2020-02-16,中国,3
11561,2020-02-16,中国,8
11562,2020-02-16,中国,18
11563,2020-02-16,中国,0
11564,2020-02-16,中国,15
11565,2020-02-16,中国,0
11566,2020-02-16,中国,3
11567,2020-02-16,中国,0
11568,2020-02-16,中国,0
11569,2020-02-16,中国,0
11570,2020-02-16,中国,0
11571,2020-02-16,中国,0
11572,2020-02-16,中国,70
11573,2020-02-16,中国,1
11574,2020-02-16,中国,0
11575,2020-02-16,中国,33
11576,2020-02-16,中国,1
11577,2020-02-16,中国,27
11578,2020-02-16,中国,5
11579,2020-02-16,中国,3
11580,2020-02-16,中国,75
11581,2020-02-16,中国,1
11582,2020-02-16,中国,4
11583,2020-02-16,中国,1
11584,2020-02-16,中国,10
11585,2020-02-16,中国,23
11586,2020-02-16,中国,0
11587,2020-02-16,中国,3
11588,2020-02-16,中国,0
11589,2020-02-16,中国,4
11590,2020-02-16,中国,0
11591,2020-02-16,中国,3
11592,2020-02-16,中国,1
11593,2020-02-16,中国,0
11594,2020-02-16,中国,0
11595,2020-02-16,中国,0
11596,2020-02-16,中国,16
11597,2020-02-16,中国,0
11598,2020-02-16,中国,0
11599,2020-02-16,中国,3
11600,2020-02-16,中国,0
11601,2020-02-16,中国,0
11602,2020-02-16,中国,2
11603,2020-02-16,中国,0
11604,2020-02-16,中国,0
11605,2020-02-16,中国,0
11606,2020-02-16,中国,0
11607,2020-02-16,中国,0
11608,2020-02-16,中国,20
11609,2020-02-16,中国,20
11610,2020-02-16,中国,57
11611,2020-02-16,中国,57
11612,2020-02-16,中国,10
11613,2020-02-16,中国,10
11614,2020-02-16,德国,16
11615,2020-02-16,埃及,1
11616,2020-02-16,西班牙,2
11617,2020-02-16,芬兰,1
11618,2020-02-16,法国,12
11619,2020-02-16,英国,9
11620,2020-02-16,印度,3
11621,2020-02-16,意大利,3
11622,2020-02-16,日本,413
11623,2020-02-16,柬埔寨,1
11624,2020-02-16,韩国,29
11625,2020-02-16,斯里兰卡,1
11626,2020-02-16,马来西亚,22
11627,2020-02-16,尼泊尔,1
11628,2020-02-16,菲律宾,3
11629,2020-02-16,俄罗斯,2
11630,2020-02-16,瑞典,1
11631,2020-02-16,新加坡,72
11632,2020-02-16,泰国,34
11633,2020-02-16,美国,15
11634,2020-02-16,越南,16
11635,2020-02-17,阿联酋,9
11636,2020-02-17,澳大利亚,15
11637,2020-02-17,比利时,1
11638,2020-02-17,加拿大,8
11639,2020-02-17,中国,72528
11640,2020-02-17,中国,387
11641,2020-02-17,中国,26
11642,2020-02-17,中国,0
11643,2020-02-17,中国,12
11644,2020-02-17,中国,46
11645,2020-02-17,中国,58
11646,2020-02-17,中国,39
11647,2020-02-17,中国,14
11648,2020-02-17,中国,60
11649,2020-02-17,中国,3
11650,2020-02-17,中国,16
11651,2020-02-17,中国,18
11652,2020-02-17,中国,10
11653,2020-02-17,中国,25
11654,2020-02-17,中国,39
11655,2020-02-17,中国,7
11656,2020-02-17,中国,0
11657,2020-02-17,中国,7
11658,2020-02-17,中国,1
11659,2020-02-17,中国,125
11660,2020-02-17,中国,6
11661,2020-02-17,中国,0
11662,2020-02-17,中国,6
11663,2020-02-17,中国,15
11664,2020-02-17,中国,4
11665,2020-02-17,中国,6
11666,2020-02-17,中国,12
11667,2020-02-17,中国,2
11668,2020-02-17,中国,4
11669,2020-02-17,中国,4
11670,2020-02-17,中国,1
11671,2020-02-17,中国,6
11672,2020-02-17,中国,2
11673,2020-02-17,中国,50
11674,2020-02-17,中国,3
11675,2020-02-17,中国,4
11676,2020-02-17,中国,0
11677,2020-02-17,中国,0
11678,2020-02-17,中国,302
11679,2020-02-17,中国,28
11680,2020-02-17,中国,51
11681,2020-02-17,中国,10
11682,2020-02-17,中国,31
11683,2020-02-17,中国,23
11684,2020-02-17,中国,32
11685,2020-02-17,中国,34
11686,2020-02-17,中国,7
11687,2020-02-17,中国,47
11688,2020-02-17,中国,30
11689,2020-02-17,中国,8
11690,2020-02-17,中国,130
11691,2020-02-17,中国,19
11692,2020-02-17,中国,12
11693,2020-02-17,中国,4
11694,2020-02-17,中国,8
11695,2020-02-17,中国,9
11696,2020-02-17,中国,7
11697,2020-02-17,中国,36
11698,2020-02-17,中国,19
11699,2020-02-17,中国,7
11700,2020-02-17,中国,2
11701,2020-02-17,中国,6
11702,2020-02-17,中国,73
11703,2020-02-17,中国,7
11704,2020-02-17,中国,11
11705,2020-02-17,中国,2
11706,2020-02-17,中国,9
11707,2020-02-17,中国,6
11708,2020-02-17,中国,11
11709,2020-02-17,中国,6
11710,2020-02-17,中国,8
11711,2020-02-17,中国,3
11712,2020-02-17,中国,1
11713,2020-02-17,中国,8
11714,2020-02-17,中国,0
11715,2020-02-17,中国,121
11716,2020-02-17,中国,28
11717,2020-02-17,中国,19
11718,2020-02-17,中国,4
11719,2020-02-17,中国,3
11720,2020-02-17,中国,7
11721,2020-02-17,中国,12
11722,2020-02-17,中国,1
11723,2020-02-17,中国,8
11724,2020-02-17,中国,3
11725,2020-02-17,中国,11
11726,2020-02-17,中国,7
11727,2020-02-17,中国,6
11728,2020-02-17,中国,12
11729,2020-02-17,中国,89
11730,2020-02-17,中国,45
11731,2020-02-17,中国,5
11732,2020-02-17,中国,14
11733,2020-02-17,中国,6
11734,2020-02-17,中国,7
11735,2020-02-17,中国,3
11736,2020-02-17,中国,1
11737,2020-02-17,中国,0
11738,2020-02-17,中国,2
11739,2020-02-17,中国,1
11740,2020-02-17,中国,5
11741,2020-02-17,中国,464
11742,2020-02-17,中国,0
11743,2020-02-17,中国,188
11744,2020-02-17,中国,42
11745,2020-02-17,中国,46
11746,2020-02-17,中国,5
11747,2020-02-17,中国,50
11748,2020-02-17,中国,20
11749,2020-02-17,中国,1
11750,2020-02-17,中国,15
11751,2020-02-17,中国,16
11752,2020-02-17,中国,12
11753,2020-02-17,中国,14
11754,2020-02-17,中国,46
11755,2020-02-17,中国,2
11756,2020-02-17,中国,333
11757,2020-02-17,中国,109
11758,2020-02-17,中国,0
11759,2020-02-17,中国,6
11760,2020-02-17,中国,18
11761,2020-02-17,中国,13
11762,2020-02-17,中国,16
11763,2020-02-17,中国,11
11764,2020-02-17,中国,7
11765,2020-02-17,中国,9
11766,2020-02-17,中国,18
11767,2020-02-17,中国,21
11768,2020-02-17,中国,9
11769,2020-02-17,中国,60
11770,2020-02-17,中国,3
11771,2020-02-17,中国,14
11772,2020-02-17,中国,5
11773,2020-02-17,中国,9
11774,2020-02-17,中国,4
11775,2020-02-17,中国,629
11776,2020-02-17,中国,92
11777,2020-02-17,中国,55
11778,2020-02-17,中国,79
11779,2020-02-17,中国,49
11780,2020-02-17,中国,86
11781,2020-02-17,中国,40
11782,2020-02-17,中国,48
11783,2020-02-17,中国,65
11784,2020-02-17,中国,27
11785,2020-02-17,中国,23
11786,2020-02-17,中国,12
11787,2020-02-17,中国,37
11788,2020-02-17,中国,13
11789,2020-02-17,中国,1172
11790,2020-02-17,中国,0
11791,2020-02-17,中国,168
11792,2020-02-17,中国,156
11793,2020-02-17,中国,503
11794,2020-02-17,中国,43
11795,2020-02-17,中国,10
11796,2020-02-17,中国,42
11797,2020-02-17,中国,55
11798,2020-02-17,中国,21
11799,2020-02-17,中国,10
11800,2020-02-17,中国,146
11801,2020-02-17,中国,17
11802,2020-02-17,中国,982
11803,2020-02-17,中国,0
11804,2020-02-17,中国,171
11805,2020-02-17,中国,31
11806,2020-02-17,中国,158
11807,2020-02-17,中国,25
11808,2020-02-17,中国,36
11809,2020-02-17,中国,27
11810,2020-02-17,中国,28
11811,2020-02-17,中国,83
11812,2020-02-17,中国,9
11813,2020-02-17,中国,13
11814,2020-02-17,中国,153
11815,2020-02-17,中国,40
11816,2020-02-17,中国,68
11817,2020-02-17,中国,108
11818,2020-02-17,中国,17
11819,2020-02-17,中国,6
11820,2020-02-17,中国,292
11821,2020-02-17,中国,0
11822,2020-02-17,中国,69
11823,2020-02-17,中国,35
11824,2020-02-17,中国,55
11825,2020-02-17,中国,14
11826,2020-02-17,中国,46
11827,2020-02-17,中国,20
11828,2020-02-17,中国,20
11829,2020-02-17,中国,6
11830,2020-02-17,中国,25
11831,2020-02-17,中国,933
11832,2020-02-17,中国,1
11833,2020-02-17,中国,228
11834,2020-02-17,中国,6
11835,2020-02-17,中国,33
11836,2020-02-17,中国,117
11837,2020-02-17,中国,129
11838,2020-02-17,中国,18
11839,2020-02-17,中国,76
11840,2020-02-17,中国,21
11841,2020-02-17,中国,106
11842,2020-02-17,中国,72
11843,2020-02-17,中国,123
11844,2020-02-17,中国,543
11845,2020-02-17,中国,0
11846,2020-02-17,中国,47
11847,2020-02-17,中国,57
11848,2020-02-17,中国,29
11849,2020-02-17,中国,24
11850,2020-02-17,中国,0
11851,2020-02-17,中国,47
11852,2020-02-17,中国,44
11853,2020-02-17,中国,52
11854,2020-02-17,中国,32
11855,2020-02-17,中国,38
11856,2020-02-17,中国,16
11857,2020-02-17,中国,47
11858,2020-02-17,中国,37
11859,2020-02-17,中国,38
11860,2020-02-17,中国,15
11861,2020-02-17,中国,18
11862,2020-02-17,中国,1257
11863,2020-02-17,中国,0
11864,2020-02-17,中国,151
11865,2020-02-17,中国,26
11866,2020-02-17,中国,31
11867,2020-02-17,中国,58
11868,2020-02-17,中国,51
11869,2020-02-17,中国,19
11870,2020-02-17,中国,57
11871,2020-02-17,中国,32
11872,2020-02-17,中国,17
11873,2020-02-17,中国,38
11874,2020-02-17,中国,34
11875,2020-02-17,中国,7
11876,2020-02-17,中国,154
11877,2020-02-17,中国,91
11878,2020-02-17,中国,262
11879,2020-02-17,中国,75
11880,2020-02-17,中国,138
11881,2020-02-17,中国,5
11882,2020-02-17,中国,59989
11883,2020-02-17,中国,0
11884,2020-02-17,中国,41152
11885,2020-02-17,中国,983
11886,2020-02-17,中国,612
11887,2020-02-17,中国,895
11888,2020-02-17,中国,1155
11889,2020-02-17,中国,1274
11890,2020-02-17,中国,915
11891,2020-02-17,中国,3279
11892,2020-02-17,中国,1501
11893,2020-02-17,中国,2831
11894,2020-02-17,中国,861
11895,2020-02-17,中国,1267
11896,2020-02-17,中国,249
11897,2020-02-17,中国,531
11898,2020-02-17,中国,182
11899,2020-02-17,中国,485
11900,2020-02-17,中国,10
11901,2020-02-17,中国,1007
11902,2020-02-17,中国,241
11903,2020-02-17,中国,78
11904,2020-02-17,中国,35
11905,2020-02-17,中国,48
11906,2020-02-17,中国,101
11907,2020-02-17,中国,154
11908,2020-02-17,中国,79
11909,2020-02-17,中国,5
11910,2020-02-17,中国,59
11911,2020-02-17,中国,39
11912,2020-02-17,中国,43
11913,2020-02-17,中国,40
11914,2020-02-17,中国,76
11915,2020-02-17,中国,8
11916,2020-02-17,中国,1328
11917,2020-02-17,中国,0
11918,2020-02-17,中国,339
11919,2020-02-17,中国,10
11920,2020-02-17,中国,415
11921,2020-02-17,中国,97
11922,2020-02-17,中国,25
11923,2020-02-17,中国,84
11924,2020-02-17,中国,23
11925,2020-02-17,中国,22
11926,2020-02-17,中国,14
11927,2020-02-17,中国,17
11928,2020-02-17,中国,58
11929,2020-02-17,中国,16
11930,2020-02-17,中国,5
11931,2020-02-17,中国,4
11932,2020-02-17,中国,13
11933,2020-02-17,中国,12
11934,2020-02-17,中国,89
11935,2020-02-17,中国,66
11936,2020-02-17,中国,5
11937,2020-02-17,中国,8
11938,2020-02-17,中国,0
11939,2020-02-17,中国,242
11940,2020-02-17,中国,0
11941,2020-02-17,中国,51
11942,2020-02-17,中国,24
11943,2020-02-17,中国,31
11944,2020-02-17,中国,5
11945,2020-02-17,中国,43
11946,2020-02-17,中国,18
11947,2020-02-17,中国,8
11948,2020-02-17,中国,8
11949,2020-02-17,中国,10
11950,2020-02-17,中国,3
11951,2020-02-17,中国,4
11952,2020-02-17,中国,22
11953,2020-02-17,中国,11
11954,2020-02-17,中国,0
11955,2020-02-17,中国,163
11956,2020-02-17,中国,0
11957,2020-02-17,中国,34
11958,2020-02-17,中国,54
11959,2020-02-17,中国,0
11960,2020-02-17,中国,15
11961,2020-02-17,中国,0
11962,2020-02-17,中国,6
11963,2020-02-17,中国,3
11964,2020-02-17,中国,13
11965,2020-02-17,中国,3
11966,2020-02-17,中国,3
11967,2020-02-17,中国,0
11968,2020-02-17,中国,9
11969,2020-02-17,中国,6
11970,2020-02-17,中国,0
11971,2020-02-17,中国,7
11972,2020-02-17,中国,2
11973,2020-02-17,中国,4
11974,2020-02-17,中国,3
11975,2020-02-17,中国,1
11976,2020-02-17,中国,553
11977,2020-02-17,中国,1
11978,2020-02-17,中国,17
11979,2020-02-17,中国,0
11980,2020-02-17,中国,4
11981,2020-02-17,中国,108
11982,2020-02-17,中国,3
11983,2020-02-17,中国,20
11984,2020-02-17,中国,7
11985,2020-02-17,中国,28
11986,2020-02-17,中国,8
11987,2020-02-17,中国,20
11988,2020-02-17,中国,15
11989,2020-02-17,中国,0
11990,2020-02-17,中国,23
11991,2020-02-17,中国,14
11992,2020-02-17,中国,16
11993,2020-02-17,中国,6
11994,2020-02-17,中国,2
11995,2020-02-17,中国,21
11996,2020-02-17,中国,4
11997,2020-02-17,中国,23
11998,2020-02-17,中国,5
11999,2020-02-17,中国,0
12000,2020-02-17,中国,9
12001,2020-02-17,中国,9
12002,2020-02-17,中国,18
12003,2020-02-17,中国,9
12004,2020-02-17,中国,20
12005,2020-02-17,中国,4
12006,2020-02-17,中国,1
12007,2020-02-17,中国,2
12008,2020-02-17,中国,10
12009,2020-02-17,中国,20
12010,2020-02-17,中国,20
12011,2020-02-17,中国,24
12012,2020-02-17,中国,20
12013,2020-02-17,中国,10
12014,2020-02-17,中国,13
12015,2020-02-17,中国,14
12016,2020-02-17,中国,1
12017,2020-02-17,中国,1
12018,2020-02-17,中国,2
12019,2020-02-17,中国,508
12020,2020-02-17,中国,0
12021,2020-02-17,中国,140
12022,2020-02-17,中国,9
12023,2020-02-17,中国,13
12024,2020-02-17,中国,19
12025,2020-02-17,中国,17
12026,2020-02-17,中国,22
12027,2020-02-17,中国,6
12028,2020-02-17,中国,17
12029,2020-02-17,中国,22
12030,2020-02-17,中国,3
12031,2020-02-17,中国,35
12032,2020-02-17,中国,8
12033,2020-02-17,中国,11
12034,2020-02-17,中国,30
12035,2020-02-17,中国,38
12036,2020-02-17,中国,7
12037,2020-02-17,中国,24
